"pattern";"theoretical_intensity";"my_kappa";"my_mu";"my_scale";"expect_disp_ind"
"int18_disp53";18;0,042426407;424,2640687;1,4125;52,95748072
"int18_disp54";18;0,042426407;424,2640687;1,4;53,99967
"int18_disp55";18;0,042426407;424,2640687;1,3796875;55,02349005
"int18_disp56";18;0,042426407;424,2640687;1,365234375;55,96461584
"int18_disp57";18;0,042426407;424,2640687;1,349609375;56,99510657
"int18_disp58";18;0,042426407;424,2640687;1,335924911;57,99576279
"int18_disp59";18;0,042426407;424,2640687;1,321875;59,01839575
"int18_disp60";18;0,042426407;424,2640687;1,3109375;59,95742266
"int18_disp61";18;0,042426407;424,2640687;1,29453125;61,01221182
"int18_disp62";18;0,042426407;424,2640687;1,2828125;62,02889613
"int18_disp63";18;0,042426407;424,2640687;1,271875;62,98169363
"int18_disp64";18;0,042426407;424,2640687;1,258496094;63,98841914
"int18_disp65";18;0,042426407;424,2640687;1,24765625;64,96717912
"int18_disp66";18;0,042426407;424,2640687;1,2359375;65,97036674
"int18_disp67";18;0,042426407;424,2640687;1,223828125;67,04532594
"int18_disp68";18;0,042426407;424,2640687;1,215625;67,95256498
"int18_disp69";18;0,042426407;424,2640687;1,202148438;69,01270659
"int18_disp70";18;0,042426407;424,2640687;1,19140625;69,95789839
"int18_disp71";18;0,042426407;424,2640687;1,181054688;71,01199794
"int18_disp72";18;0,042426407;424,2640687;1,16953125;72,04909648
"int18_disp73";18;0,042426407;424,2640687;1,15859375;72,96630428
"int18_disp74";18;0,042426407;424,2640687;1,149597168;74,03847442
"int18_disp75";18;0,042426407;424,2640687;1,141503906;75,01403335
"int19_disp2";19;0,043588989;435,8898944;11,625;1,981974208
"int19_disp3";19;0,043588989;435,8898944;8,5;2,979400614
"int19_disp4";19;0,043588989;435,8898944;6,5;4,022620248
"int19_disp5";19;0,043588989;435,8898944;5,6875;5,001260014
"int19_disp6";19;0,043588989;435,8898944;5;6,012834224
"int19_disp7";19;0,043588989;435,8898944;4,625;6,981179174
"int19_disp8";19;0,043588989;435,8898944;4,265625;8,008256279
"int19_disp9";19;0,043588989;435,8898944;4,000976563;8,972492476
"int19_disp10";19;0,043588989;435,8898944;3,734375;10,04196228
"int19_disp11";19;0,043588989;435,8898944;3,546875;10,99738854
"int19_disp12";19;0,043588989;435,8898944;3,359375;12,00304307
"int19_disp13";19;0,043588989;435,8898944;3,21875;12,97786337
"int19_disp14";19;0,043588989;435,8898944;3,078125;14,03434527
"int19_disp15";19;0,043588989;435,8898944;2,96875;15,01561192
"int19_disp16";19;0,043588989;435,8898944;2,85546875;16,0047157
"int19_disp17";19;0,043588989;435,8898944;2,759765625;17,03597842
"int19_disp18";19;0,043588989;435,8898944;2,671875;17,99631153
"int19_disp19";19;0,043588989;435,8898944;2,59375;18,97716286
"int19_disp20";19;0,043588989;435,8898944;2,515625;20,01699008
"int19_disp21";19;0,043588989;435,8898944;2,4453125;20,9727968
"int19_disp22";19;0,043588989;435,8898944;2,375;22,04135284
"int19_disp23";19;0,043588989;435,8898944;2,328125;23,02203412
"int19_disp24";19;0,043588989;435,8898944;2,265625;23,98007701
"int19_disp25";19;0,043588989;435,8898944;2,21484375;25,02433589
"int19_disp26";19;0,043588989;435,8898944;2,1640625;26,01369364
"int19_disp27";19;0,043588989;435,8898944;2,12109375;26,98300235
"int19_disp28";19;0,043588989;435,8898944;2,08203125;28,00187604
"int19_disp29";19;0,043588989;435,8898944;2,03515625;28,97547023
"int19_disp30";19;0,043588989;435,8898944;2,000488281;29,96881922
"int19_disp31";19;0,043588989;435,8898944;1,959375;30,98194794
"int19_disp32";19;0,043588989;435,8898944;1,925;32,04595647
"int19_disp33";19;0,043588989;435,8898944;1,888525391;32,97755198
"int19_disp34";19;0,043588989;435,8898944;1,86015625;33,97415252
"int19_disp35";19;0,043588989;435,8898944;1,824804688;34,98120856
"int19_disp36";19;0,043588989;435,8898944;1,796875;36,03722683
"int19_disp37";19;0,043588989;435,8898944;1,77109375;37,00635869
"int19_disp38";19;0,043588989;435,8898944;1,7421875;37,97868761
"int19_disp39";19;0,043588989;435,8898944;1,712487793;39,02368906
"int19_disp40";19;0,043588989;435,8898944;1,68984375;40,04698133
"int19_disp41";19;0,043588989;435,8898944;1,66875;41,04200753
"int19_disp42";19;0,043588989;435,8898944;1,64375;41,99594284
"int19_disp43";19;0,043588989;435,8898944;1,621875;43,01873945
"int19_disp44";19;0,043588989;435,8898944;1,60078125;43,9620492
"int19_disp45";19;0,043588989;435,8898944;1,5796875;44,9829723
"int19_disp46";19;0,043588989;435,8898944;1,560937691;45,98015094
"int19_disp47";19;0,043588989;435,8898944;1,540637207;47,01723331
"int19_disp48";19;0,043588989;435,8898944;1,52109375;48,00681962
"int19_disp49";19;0,043588989;435,8898944;1,501171875;48,98957073
"int19_disp50";19;0,043588989;435,8898944;1,484375;50,02317007
"int19_disp51";19;0,043588989;435,8898944;1,46875;51,0037433
"int19_disp52";19;0,043588989;435,8898944;1,45;52,04770037
"int19_disp53";19;0,043588989;435,8898944;1,432946777;52,97110948
"int19_disp54";19;0,043588989;435,8898944;1,417333984;53,98210317
"int19_disp55";19;0,043588989;435,8898944;1,4015625;54,95579734
"int19_disp56";19;0,043588989;435,8898944;1,3875;56,01379705
"int19_disp57";19;0,043588989;435,8898944;1,371875;57,04785267
"int19_disp58";19;0,043588989;435,8898944;1,35859375;57,99458735
"int19_disp59";19;0,043588989;435,8898944;1,34362793;59,03927865
"int19_disp60";19;0,043588989;435,8898944;1,3296875;59,9635452
"int19_disp61";19;0,043588989;435,8898944;1,31796875;61,02744538
"int19_disp62";19;0,043588989;435,8898944;1,303515625;61,97193149
"int19_disp63";19;0,043588989;435,8898944;1,292675781;62,96829474
"int19_disp64";19;0,043588989;435,8898944;1,281347656;64,04805662
"int19_disp65";19;0,043588989;435,8898944;1,26640625;65,03896163
"int19_disp66";19;0,043588989;435,8898944;1,254492188;66,00693326
"int19_disp67";19;0,043588989;435,8898944;1,24296875;67,03046147
"int19_disp68";19;0,043588989;435,8898944;1,2328125;67,99866357
"int19_disp69";19;0,043588989;435,8898944;1,219921875;68,95639078
"int19_disp70";19;0,043588989;435,8898944;1,212109375;70,02643611
"int19_disp71";19;0,043588989;435,8898944;1,199023438;71,00247739
"int19_disp72";19;0,043588989;435,8898944;1,18984375;71,98840581
"int19_disp73";19;0,043588989;435,8898944;1,1796875;72,99163641
"int19_disp74";19;0,043588989;435,8898944;1,16796875;73,99429986
"int19_disp75";19;0,043588989;435,8898944;1,159375;74,99123314
"int20_disp2";20;0,04472136;447,2135955;12;2,027517082
"int20_disp3";20;0,04472136;447,2135955;8,25;2,968744566
"int20_disp4";20;0,04472136;447,2135955;6,75;3,96078617
"int20_disp5";20;0,04472136;447,2135955;5,75;5,028284001
"int20_disp6";20;0,04472136;447,2135955;5,125;6,045110039
"int20_disp7";20;0,04472136;447,2135955;4,6875;7,014117782
"int20_disp8";20;0,04472136;447,2135955;4,3203125;7,965789851
"int20_disp9";20;0,04472136;447,2135955;4,03125;8,980279466
"int20_disp10";20;0,04472136;447,2135955;3,78125;9,99918364
"int20_disp11";20;0,04472136;447,2135955;3,59375;10,98421043
"int20_disp12";20;0,04472136;447,2135955;3,40625;12,01085026
"int20_disp13";20;0,04472136;447,2135955;3,265625;12,99045799
"int20_disp14";20;0,04472136;447,2135955;3,127441406;14,02429663
"int20_disp15";20;0,04472136;447,2135955;2,999755859;14,9975137
"int20_disp16";20;0,04472136;447,2135955;2,8984375;15,95643942
"int20_disp17";20;0,04472136;447,2135955;2,796875;17,00756496
"int20_disp18";20;0,04472136;447,2135955;2,711914063;17,98325555
"int20_disp19";20;0,04472136;447,2135955;2,625488281;18,96627795
"int20_disp20";20;0,04472136;447,2135955;2,546875;20,03324524
"int20_disp21";20;0,04472136;447,2135955;2,480407715;21,00125327
"int20_disp22";20;0,04472136;447,2135955;2,41796875;22,01646417
"int20_disp23";20;0,04472136;447,2135955;2,357421875;22,96024024
"int20_disp24";20;0,04472136;447,2135955;2,30078125;23,95738742
"int20_disp25";20;0,04472136;447,2135955;2,24609375;24,99891637
"int20_disp26";20;0,04472136;447,2135955;2,197265625;26,03839171
"int20_disp27";20;0,04472136;447,2135955;2,150390625;27,01670162
"int20_disp28";20;0,04472136;447,2135955;2,109375;28,00522105
"int20_disp29";20;0,04472136;447,2135955;2,06640625;29,01380107
"int20_disp30";20;0,04472136;447,2135955;2,022735596;29,99304377
"int20_disp31";20;0,04472136;447,2135955;1,988769531;30,96803669
"int20_disp32";20;0,04472136;447,2135955;1,95625;31,95933822
"int20_disp33";20;0,04472136;447,2135955;1,91875;33,02310861
"int20_disp34";20;0,04472136;447,2135955;1,8875;33,96538786
"int20_disp35";20;0,04472136;447,2135955;1,85625;34,97029198
"int20_disp36";20;0,04472136;447,2135955;1,825;35,97681115
"int20_disp37";20;0,04472136;447,2135955;1,796875;36,95774941
"int20_disp38";20;0,04472136;447,2135955;1,76953125;37,99819192
"int20_disp39";20;0,04472136;447,2135955;1,740625;38,95109705
"int20_disp40";20;0,04472136;447,2135955;1,71875;39,97603512
"int20_disp41";20;0,04472136;447,2135955;1,69196167;41,00220015
"int20_disp42";20;0,04472136;447,2135955;1,6671875;41,98084277
"int20_disp43";20;0,04472136;447,2135955;1,646875;42,98945059
"int20_disp44";20;0,04472136;447,2135955;1,62109375;43,97593847
"int20_disp45";20;0,04472136;447,2135955;1,60234375;45,03153206
"int20_disp46";20;0,04472136;447,2135955;1,5828125;46,02274413
"int20_disp47";20;0,04472136;447,2135955;1,565625;46,96413787
"int20_disp48";20;0,04472136;447,2135955;1,542382813;48,0407586
"int20_disp49";20;0,04472136;447,2135955;1,523828125;48,96281793
"int20_disp50";20;0,04472136;447,2135955;1,50625;50,02793121
"int20_disp51";20;0,04472136;447,2135955;1,48828125;50,95870856
"int20_disp52";20;0,04472136;447,2135955;1,472295761;52,04897389
"int20_disp53";20;0,04472136;447,2135955;1,45625;53,0158081
"int20_disp54";20;0,04472136;447,2135955;1,440625;53,98434858
"int20_disp55";20;0,04472136;447,2135955;1,4234375;55,01718875
"int20_disp56";20;0,04472136;447,2135955;1,408584595;55,95152142
"int20_disp57";20;0,04472136;447,2135955;1,392773438;57,03352517
"int20_disp58";20;0,04472136;447,2135955;1,378125;57,98570426
"int20_disp59";20;0,04472136;447,2135955;1,3640625;58,98871415
"int20_disp60";20;0,04472136;447,2135955;1,35;60,02856217
"int20_disp61";20;0,04472136;447,2135955;1,3375;60,99116468
"int20_disp62";20;0,04472136;447,2135955;1,32421875;62,03867958
"int20_disp63";20;0,04472136;447,2135955;1,310546875;63,03437861
"int20_disp64";20;0,04472136;447,2135955;1,29921875;64,04253265
"int20_disp65";20;0,04472136;447,2135955;1,28671875;64,98904359
"int20_disp66";20;0,04472136;447,2135955;1,275390625;65,99948604
"int20_disp67";20;0,04472136;447,2135955;1,264257813;66,98450479
"int20_disp68";20;0,04472136;447,2135955;1,2515625;67,98157091
"int20_disp69";20;0,04472136;447,2135955;1,240710449;69,02597357
"int20_disp70";20;0,04472136;447,2135955;1,2296875;69,96898628
"int20_disp71";20;0,04472136;447,2135955;1,21953125;71,00741917
"int20_disp72";20;0,04472136;447,2135955;1,210157013;72,000101
"int20_disp73";20;0,04472136;447,2135955;1,20078125;72,9648714
"int20_disp74";20;0,04472136;447,2135955;1,190625;73,99128479
"int20_disp75";20;0,04472136;447,2135955;1,177734375;75,020399
"int21_disp2";21;0,045825757;458,2575695;11,5;2,018999062
"int21_disp3";21;0,045825757;458,2575695;8,25;3,009868574
"int21_disp4";21;0,045825757;458,2575695;6,75;4,028134407
"int21_disp5";21;0,045825757;458,2575695;5,8125;5,022560591
"int21_disp6";21;0,045825757;458,2575695;5,1875;6,040950568
"int21_disp7";21;0,045825757;458,2575695;4,75;6,95068765
"int21_disp8";21;0,045825757;458,2575695;4,375;8,020097316
"int21_disp9";21;0,045825757;458,2575695;4,0625;9,049721943
"int21_disp10";21;0,045825757;458,2575695;3,84765625;9,993877694
"int21_disp11";21;0,045825757;458,2575695;3,625;11,01749274
"int21_disp12";21;0,045825757;458,2575695;3,453125;12,02826561
"int21_disp13";21;0,045825757;458,2575695;3,296875;12,99013443
"int21_disp14";21;0,045825757;458,2575695;3,15625;14,02396277
"int21_disp15";21;0,045825757;458,2575695;3,046875;14,95639093
"int21_disp16";21;0,045825757;458,2575695;2,932617188;15,98866021
"int21_disp17";21;0,045825757;458,2575695;2,84375;16,97850441
"int21_disp18";21;0,045825757;458,2575695;2,744140625;18,03513391
"int21_disp19";21;0,045825757;458,2575695;2,65625;18,97488497
"int21_disp20";21;0,045825757;458,2575695;2,59375;19,98475722
"int21_disp21";21;0,045825757;458,2575695;2,515625;21,00194306
"int21_disp22";21;0,045825757;458,2575695;2,453125;22,04438709
"int21_disp23";21;0,045825757;458,2575695;2,390625;22,97847563
"int21_disp24";21;0,045825757;458,2575695;2,328125;23,97794609
"int21_disp25";21;0,045825757;458,2575695;2,28125;24,97359635
"int21_disp26";21;0,045825757;458,2575695;2,2265625;25,99182056
"int21_disp27";21;0,045825757;458,2575695;2,1796875;26,97900616
"int21_disp28";21;0,045825757;458,2575695;2,135742188;27,95402127
"int21_disp29";21;0,045825757;458,2575695;2,09375;28,98848286
"int21_disp30";21;0,045825757;458,2575695;2,0546875;29,95001929
"int21_disp31";21;0,045825757;458,2575695;2,01171875;30,99898671
"int21_disp32";21;0,045825757;458,2575695;1,977734375;31,9842445
"int21_disp33";21;0,045825757;458,2575695;1,94375;33,0273226
"int21_disp34";21;0,045825757;458,2575695;1,9125;33,9728855
"int21_disp35";21;0,045825757;458,2575695;1,878125;35,04807125
"int21_disp36";21;0,045825757;458,2575695;1,84921875;36,03778209
"int21_disp37";21;0,045825757;458,2575695;1,81875;36,98443046
"int21_disp38";21;0,045825757;458,2575695;1,790625;37,98668432
"int21_disp39";21;0,045825757;458,2575695;1,76875;38,99119263
"int21_disp40";21;0,045825757;458,2575695;1,74375;40,01233496
"int21_disp41";21;0,045825757;458,2575695;1,712109375;41,02510007
"int21_disp42";21;0,045825757;458,2575695;1,690625;41,98802373
"int21_disp43";21;0,045825757;458,2575695;1,669140625;42,95044499
"int21_disp44";21;0,045825757;458,2575695;1,64375;44,01694134
"int21_disp45";21;0,045825757;458,2575695;1,625683594;44,99746351
"int21_disp46";21;0,045825757;458,2575695;1,6078125;45,99431958
"int21_disp47";21;0,045825757;458,2575695;1,5875;46,96227635
"int21_disp48";21;0,045825757;458,2575695;1,5625;47,97794976
"int21_disp49";21;0,045825757;458,2575695;1,546875;48,98082199
"int21_disp50";21;0,045825757;458,2575695;1,528125;50,00312407
"int21_disp51";21;0,045825757;458,2575695;1,5125;51,00851211
"int21_disp52";21;0,045825757;458,2575695;1,494262695;51,95683525
"int21_disp53";21;0,045825757;458,2575695;1,475;53,00013683
"int21_disp54";21;0,045825757;458,2575695;1,459277344;53,98351393
"int21_disp55";21;0,045825757;458,2575695;1,44375;55,04984217
"int21_disp56";21;0,045825757;458,2575695;1,42890625;56,0190808
"int21_disp57";21;0,045825757;458,2575695;1,4125;57,03759856
"int21_disp58";21;0,045825757;458,2575695;1,399804688;57,98387355
"int21_disp59";21;0,045825757;458,2575695;1,384033203;58,97626655
"int21_disp60";21;0,045825757;458,2575695;1,36796875;59,96279834
"int21_disp61";21;0,045825757;458,2575695;1,355664063;61,01172347
"int21_disp62";21;0,045825757;458,2575695;1,34296875;62,02215583
"int21_disp63";21;0,045825757;458,2575695;1,332910156;63,02960411
"int21_disp64";21;0,045825757;458,2575695;1,318164063;63,97573106
"int21_disp65";21;0,045825757;458,2575695;1,3046875;64,98209386
"int21_disp66";21;0,045825757;458,2575695;1,293554688;66,04461222
"int21_disp67";21;0,045825757;458,2575695;1,28125;67,01408433
"int21_disp68";21;0,045825757;458,2575695;1,271899414;67,97995974
"int21_disp69";21;0,045825757;458,2575695;1,2625;68,97764312
"int21_disp70";21;0,045825757;458,2575695;1,24375;70,00596033
"int21_disp71";21;0,045825757;458,2575695;1,2359375;71,02106331
"int21_disp72";21;0,045825757;458,2575695;1,226757813;72,01792355
"int21_disp73";21;0,045825757;458,2575695;1,215625;72,96799257
"int21_disp74";21;0,045825757;458,2575695;1,2078125;73,96108415
"int21_disp75";21;0,045825757;458,2575695;1,196875;75,02126827
"int22_disp2";22;0,046904158;469,041576;11,5;2,019077441
"int22_disp3";22;0,046904158;469,041576;8;3,034321091
"int22_disp4";22;0,046904158;469,041576;6,875;3,952285909
"int22_disp5";22;0,046904158;469,041576;5,90625;5,018066994
"int22_disp6";22;0,046904158;469,041576;5,28125;6,041728752
"int22_disp7";22;0,046904158;469,041576;4,8125;6,981625534
"int22_disp8";22;0,046904158;469,041576;4,404296875;8,037909834
"int22_disp9";22;0,046904158;469,041576;4,125;9,022763264
"int22_disp10";22;0,046904158;469,041576;3,87890625;9,983885456
"int22_disp11";22;0,046904158;469,041576;3,6875;10,96896429
"int22_disp12";22;0,046904158;469,041576;3,49609375;11,99612862
"int22_disp13";22;0,046904158;469,041576;3,34375;13,04418833
"int22_disp14";22;0,046904158;469,041576;3,203125;13,98575122
"int22_disp15";22;0,046904158;469,041576;3,076171875;14,97323001
"int22_disp16";22;0,046904158;469,041576;2,97265625;15,97333202
"int22_disp17";22;0,046904158;469,041576;2,875;16,97191984
"int22_disp18";22;0,046904158;469,041576;2,78125;17,99565984
"int22_disp19";22;0,046904158;469,041576;2,703125;18,98434971
"int22_disp20";22;0,046904158;469,041576;2,619140625;20,02746749
"int22_disp21";22;0,046904158;469,041576;2,54296875;20,98044779
"int22_disp22";22;0,046904158;469,041576;2,484375;22,00685588
"int22_disp23";22;0,046904158;469,041576;2,421875;23,00807282
"int22_disp24";22;0,046904158;469,041576;2,36328125;23,97941364
"int22_disp25";22;0,046904158;469,041576;2,3125;24,96821764
"int22_disp26";22;0,046904158;469,041576;2,255859375;26,01646295
"int22_disp27";22;0,046904158;469,041576;2,203125;27,02626688
"int22_disp28";22;0,046904158;469,041576;2,15625;28,01991209
"int22_disp29";22;0,046904158;469,041576;2,12109375;28,99714035
"int22_disp30";22;0,046904158;469,041576;2,078125;30,04650493
"int22_disp31";22;0,046904158;469,041576;2,0390625;31,03152805
"int22_disp32";22;0,046904158;469,041576;2,001953125;31,99917198
"int22_disp33";22;0,046904158;469,041576;1,9671875;32,95464202
"int22_disp34";22;0,046904158;469,041576;1,9359375;34,03582874
"int22_disp35";22;0,046904158;469,041576;1,90390625;34,99745207
"int22_disp36";22;0,046904158;469,041576;1,875;35,95004101
"int22_disp37";22;0,046904158;469,041576;1,84375;37,04838905
"int22_disp38";22;0,046904158;469,041576;1,8125;38,04725556
"int22_disp39";22;0,046904158;469,041576;1,7890625;39,00188843
"int22_disp40";22;0,046904158;469,041576;1,76328125;40,0194573
"int22_disp41";22;0,046904158;469,041576;1,7375;41,00209541
"int22_disp42";22;0,046904158;469,041576;1,7125;41,98263289
"int22_disp43";22;0,046904158;469,041576;1,69375;43,03626847
"int22_disp44";22;0,046904158;469,041576;1,66875;43,95752586
"int22_disp45";22;0,046904158;469,041576;1,6453125;45,03745068
"int22_disp46";22;0,046904158;469,041576;1,624951172;46,01969254
"int22_disp47";22;0,046904158;469,041576;1,605273438;46,99619021
"int22_disp48";22;0,046904158;469,041576;1,58359375;48,04378776
"int22_disp49";22;0,046904158;469,041576;1,565625;48,97099796
"int22_disp50";22;0,046904158;469,041576;1,546875;50,02129529
"int22_disp51";22;0,046904158;469,041576;1,528125;50,98697211
"int22_disp52";22;0,046904158;469,041576;1,5125;52,02292315
"int22_disp53";22;0,046904158;469,041576;1,495117188;52,98233131
"int22_disp54";22;0,046904158;469,041576;1,479003906;53,9834942
"int22_disp55";22;0,046904158;469,041576;1,46328125;55,0390737
"int22_disp56";22;0,046904158;469,041576;1,446875;55,9857971
"int22_disp57";22;0,046904158;469,041576;1,4328125;57,01311484
"int22_disp58";22;0,046904158;469,041576;1,41875;58,04957393
"int22_disp59";22;0,046904158;469,041576;1,40234375;59,02793782
"int22_disp60";22;0,046904158;469,041576;1,3890625;60,04079161
"int22_disp61";22;0,046904158;469,041576;1,375;61,0111351
"int22_disp62";22;0,046904158;469,041576;1,362695313;61,98208483
"int22_disp63";22;0,046904158;469,041576;1,349267578;62,96731758
"int22_disp64";22;0,046904158;469,041576;1,3375;63,97552189
"int22_disp65";22;0,046904158;469,041576;1,32421875;65,00737138
"int22_disp66";22;0,046904158;469,041576;1,3109375;65,96248129
"int22_disp67";22;0,046904158;469,041576;1,3015625;66,95505405
"int22_disp68";22;0,046904158;469,041576;1,28671875;68,00045734
"int22_disp69";22;0,046904158;469,041576;1,2765625;69,00107315
"int22_disp70";22;0,046904158;469,041576;1,2671875;69,97522616
"int22_disp71";22;0,046904158;469,041576;1,253123474;71,04943953
"int22_disp72";22;0,046904158;469,041576;1,2453125;71,96008325
"int22_disp73";22;0,046904158;469,041576;1,234375;72,95148992
"int22_disp74";22;0,046904158;469,041576;1,223242188;74,0415055
"int22_disp75";22;0,046904158;469,041576;1,2125;74,97975739
"int23_disp2";23;0,047958315;479,5831523;12;1,988580176
"int23_disp3";23;0,047958315;479,5831523;8,5;3,016915658
"int23_disp4";23;0,047958315;479,5831523;6,875;4,025016356
"int23_disp5";23;0,047958315;479,5831523;5,9375;5,020309278
"int23_disp6";23;0,047958315;479,5831523;5,3125;6,010579778
"int23_disp7";23;0,047958315;479,5831523;4,8125;7,041794403
"int23_disp8";23;0,047958315;479,5831523;4,5;8,002052836
"int23_disp9";23;0,047958315;479,5831523;4,1875;8,959920717
"int23_disp10";23;0,047958315;479,5831523;3,9375;9,975162386
"int23_disp11";23;0,047958315;479,5831523;3,7265625;11,01249304
"int23_disp12";23;0,047958315;479,5831523;3,5;11,98302574
"int23_disp13";23;0,047958315;479,5831523;3,3828125;13,00108062
"int23_disp14";23;0,047958315;479,5831523;3,2421875;13,97571026
"int23_disp15";23;0,047958315;479,5831523;3,1171875;14,99873739
"int23_disp16";23;0,047958315;479,5831523;3;15,99133077
"int23_disp17";23;0,047958315;479,5831523;2,90234375;17,02781655
"int23_disp18";23;0,047958315;479,5831523;2,80859375;18,01536894
"int23_disp19";23;0,047958315;479,5831523;2,734375;19,00461831
"int23_disp20";23;0,047958315;479,5831523;2,65625;19,96790365
"int23_disp21";23;0,047958315;479,5831523;2,57421875;21,01234148
"int23_disp22";23;0,047958315;479,5831523;2,5078125;21,95283678
"int23_disp23";23;0,047958315;479,5831523;2,4453125;23,02529069
"int23_disp24";23;0,047958315;479,5831523;2,39453125;24,00359458
"int23_disp25";23;0,047958315;479,5831523;2,3359375;24,95829562
"int23_disp26";23;0,047958315;479,5831523;2,28125;26,04058
"int23_disp27";23;0,047958315;479,5831523;2,23828125;27,04382744
"int23_disp28";23;0,047958315;479,5831523;2,1875;28,04889683
"int23_disp29";23;0,047958315;479,5831523;2,1484375;28,97899654
"int23_disp30";23;0,047958315;479,5831523;2,109375;29,98895383
"int23_disp31";23;0,047958315;479,5831523;2,0703125;30,98121076
"int23_disp32";23;0,047958315;479,5831523;2,026367188;31,97585851
"int23_disp33";23;0,047958315;479,5831523;1,9921875;33,02247897
"int23_disp34";23;0,047958315;479,5831523;1,9609375;33,97999961
"int23_disp35";23;0,047958315;479,5831523;1,925;35,03177898
"int23_disp36";23;0,047958315;479,5831523;1,896875;36,01842696
"int23_disp37";23;0,047958315;479,5831523;1,8625;37,04290403
"int23_disp38";23;0,047958315;479,5831523;1,8390625;38,03919001
"int23_disp39";23;0,047958315;479,5831523;1,809326172;39,04941484
"int23_disp40";23;0,047958315;479,5831523;1,7875;39,95165571
"int23_disp41";23;0,047958315;479,5831523;1,759765625;41,00106833
"int23_disp42";23;0,047958315;479,5831523;1,73828125;42,00464229
"int23_disp43";23;0,047958315;479,5831523;1,7125;43,00176703
"int23_disp44";23;0,047958315;479,5831523;1,6875;44,01697124
"int23_disp45";23;0,047958315;479,5831523;1,66875;45,01229097
"int23_disp46";23;0,047958315;479,5831523;1,64375;46,02737152
"int23_disp47";23;0,047958315;479,5831523;1,625;47,02441624
"int23_disp48";23;0,047958315;479,5831523;1,6078125;47,99023666
"int23_disp49";23;0,047958315;479,5831523;1,6;49,03864451
"int23_disp50";23;0,047958315;479,5831523;1,567871094;49,96770307
"int23_disp51";23;0,047958315;479,5831523;1,5484375;51,00399434
"int23_disp52";23;0,047958315;479,5831523;1,53046875;51,99453669
"int23_disp53";23;0,047958315;479,5831523;1,515234375;52,98379523
"int23_disp54";23;0,047958315;479,5831523;1,4984375;54,01351523
"int23_disp55";23;0,047958315;479,5831523;1,481640625;54,98042404
"int23_disp56";23;0,047958315;479,5831523;1,46640625;55,98576333
"int23_disp57";23;0,047958315;479,5831523;1,45;57,03616325
"int23_disp58";23;0,047958315;479,5831523;1,4375;57,95693932
"int23_disp59";23;0,047958315;479,5831523;1,421875;58,99679491
"int23_disp60";23;0,047958315;479,5831523;1,40796814;60,01611701
"int23_disp61";23;0,047958315;479,5831523;1,393164063;61,01773809
"int23_disp62";23;0,047958315;479,5831523;1,3796875;61,98702171
"int23_disp63";23;0,047958315;479,5831523;1,365625;63,03880738
"int23_disp64";23;0,047958315;479,5831523;1,35234375;63,96968349
"int23_disp65";23;0,047958315;479,5831523;1,341598511;64,96054754
"int23_disp66";23;0,047958315;479,5831523;1,329052734;66,03091028
"int23_disp67";23;0,047958315;479,5831523;1,31875;66,9755581
"int23_disp68";23;0,047958315;479,5831523;1,306835938;67,99576626
"int23_disp69";23;0,047958315;479,5831523;1,29375;68,97149518
"int23_disp70";23;0,047958315;479,5831523;1,284376526;69,96111421
"int23_disp71";23;0,047958315;479,5831523;1,271875;71,02613065
"int23_disp72";23;0,047958315;479,5831523;1,2609375;71,95887209
"int23_disp73";23;0,047958315;479,5831523;1,249804688;72,98211976
"int23_disp74";23;0,047958315;479,5831523;1,2390625;73,96529137
"int23_disp75";23;0,047958315;479,5831523;1,228125;75,03953451
"int24_disp2";24;0,048989795;489,8979486;12;2,007317646
"int24_disp3";24;0,048989795;489,8979486;8,5;3,009911754
"int24_disp4";24;0,048989795;489,8979486;6,96875;4,01913424
"int24_disp5";24;0,048989795;489,8979486;6,0625;4,950058946
"int24_disp6";24;0,048989795;489,8979486;5,375;6,029822608
"int24_disp7";24;0,048989795;489,8979486;4,90625;6,96882529
"int24_disp8";24;0,048989795;489,8979486;4,499969482;8,049361527
"int24_disp9";24;0,048989795;489,8979486;4,234375;8,957616728
"int24_disp10";24;0,048989795;489,8979486;4;10,04774561
"int24_disp11";24;0,048989795;489,8979486;3,765625;11,04948436
"int24_disp12";24;0,048989795;489,8979486;3,5625;12,02538172
"int24_disp13";24;0,048989795;489,8979486;3,423828125;13,01230882
"int24_disp14";24;0,048989795;489,8979486;3,28125;14,04569198
"int24_disp15";24;0,048989795;489,8979486;3,15625;14,98491525
"int24_disp16";24;0,048989795;489,8979486;3;16,04048446
"int24_disp17";24;0,048989795;489,8979486;2,936523438;16,9793835
"int24_disp18";24;0,048989795;489,8979486;2,84375;18,00887609
"int24_disp19";24;0,048989795;489,8979486;2,7578125;19,00796602
"int24_disp20";24;0,048989795;489,8979486;2,677734375;20,0227079
"int24_disp21";24;0,048989795;489,8979486;2,609375;21,02030305
"int24_disp22";24;0,048989795;489,8979486;2,5390625;22,04968265
"int24_disp23";24;0,048989795;489,8979486;2,484375;22,9675629
"int24_disp24";24;0,048989795;489,8979486;2,421875;23,96323622
"int24_disp25";24;0,048989795;489,8979486;2,355464935;25,02060415
"int24_disp26";24;0,048989795;489,8979486;2,3125;25,9587475
"int24_disp27";24;0,048989795;489,8979486;2,266601563;26,95187269
"int24_disp28";24;0,048989795;489,8979486;2,2109375;28,02657436
