"pattern";"theoretical_intensity";"my_kappa";"my_mu";"my_scale";"expect_disp_ind"
"int7_disp37";7;0,01;700;2,3;37,012030849622
"int7_disp38";7;0,01;700;2,26875;38,0152886290377
"int7_disp39";7;0,01;700;2,2328125;38,9951532781052
"int7_disp40";7;0,01;700;2,2;40,0220228639051
"int7_disp41";7;0,01;700;2,1703125;41,0496380075479
"int7_disp42";7;0,01;700;2,13984375;42,0357287637857
"int7_disp43";7;0,01;700;2,114453125;42,975186401214
"int7_disp44";7;0,01;700;2,08671875;43,9867625589306
"int7_disp45";7;0,01;700;2,0609375;45,0093336826394
"int7_disp46";7;0,01;700;2,03751220703125;46,0221486065553
"int7_disp47";7;0,01;700;2,0125;46,9737882662398
"int7_disp48";7;0,01;700;1,9875;47,9568356958445
"int7_disp49";7;0,01;700;1,965625;48,9659865173812
"int7_disp50";7;0,01;700;1,940625;50,0239375556205
"int7_disp51";7;0,01;700;1,91875;50,9593573986701
"int7_disp52";7;0,01;700;1,89765625;51,9961527737548
"int7_disp53";7;0,01;700;1,8765625;52,9762452611069
"int7_disp54";7;0,01;700;1,85703125;54,0185415754162
"int7_disp55";7;0,01;700;1,8375;55,0456414568723
"int7_disp56";7;0,01;700;1,821875;55,9800664922177
"int7_disp57";7;0,01;700;1,8015625;56,9642180101479
"int7_disp58";7;0,01;700;1,78359375;58,0405043023977
"int7_disp59";7;0,01;700;1,766015625;59,0327210480075
"int7_disp60";7;0,01;700;1,74872436523438;60,0147670336207
"int7_disp61";7;0,01;700;1,73271484375;60,9632114554643
"int7_disp62";7;0,01;700;1,715625;61,9749946927092
"int7_disp63";7;0,01;700;1,70188598632813;63,0277355451175
"int7_disp64";7;0,01;700;1,68515625;63,9802479202621
"int7_disp65";7;0,01;700;1,6703125;64,9762581409561
"int7_disp66";7;0,01;700;1,658251953125;65,9797803098145
"int7_disp67";7;0,01;700;1,64047241210938;67,0459005014295
"int7_disp68";7;0,01;700;1,6271484375;68,031373468771
"int7_disp69";7;0,01;700;1,615625;68,9548572622321
"int7_disp70";7;0,01;700;1,6015625;70,0044394414731
"int7_disp71";7;0,01;700;1,5890625;71,0400870610968
"int7_disp72";7;0,01;700;1,57421875;72,0334483954989
"int7_disp73";7;0,01;700;1,56181640625;72,9993279600205
"int7_disp74";7;0,01;700;1,55;74,0008657160324
"int7_disp75";7;0,01;700;1,5375;75,0399567298529
"int8_disp2";8;0,01;800;15,1;1,99324672546603
"int8_disp3";8;0,01;800;10,9;3,00186599022276
"int8_disp4";8;0,01;800;8,9;4,01350317849689
"int8_disp5";8;0,01;800;7,75;4,97997327210703
"int8_disp6";8;0,01;800;6,9;6,03995771399925
"int8_disp7";8;0,01;800;6,3;6,98003566530795
"int8_disp8";8;0,01;800;5,85;7,95275193313118
"int8_disp9";8;0,01;800;5,45;8,99981607057503
"int8_disp10";8;0,01;800;5,1;10,0394363351702
"int8_disp11";8;0,01;800;4,825;11,0375120548758
"int8_disp12";8;0,01;800;4,6;12,035781764146
"int8_disp13";8;0,01;800;4,4;13,0334392183095
"int8_disp14";8;0,01;800;4,24375;13,99115920216
"int8_disp15";8;0,01;800;4,08125;14,9819014768422
"int8_disp16";8;0,01;800;3,9375;15,9926064730419
"int8_disp17";8;0,01;800;3,8;16,9596487826088
"int8_disp18";8;0,01;800;3,68125;17,9897863393295
"int8_disp19";8;0,01;800;3,575;18,9661156413556
"int8_disp20";8;0,01;800;3,475;20,0461161826881
"int8_disp21";8;0,01;800;3,38125;20,994830456837
"int8_disp22";8;0,01;800;3,3;22,0292664917444
"int8_disp23";8;0,01;800;3,225;23,0032037451962
"int8_disp24";8;0,01;800;3,14541015625;24,0161691112415
"int8_disp25";8;0,01;800;3,06875;25,0180101911619
"int8_disp26";8;0,01;800;3,0078125;25,9754773710237
"int8_disp27";8;0,01;800;2,9375;27,0179678516811
"int8_disp28";8;0,01;800;2,884375;28,0160209732492
"int8_disp29";8;0,01;800;2,83125;28,9719929483809
"int8_disp30";8;0,01;800;2,7875;29,9808147449417
"int8_disp31";8;0,01;800;2,728125;31,0322106402212
"int8_disp32";8;0,01;800;2,678125;32,0213232394377
"int8_disp33";8;0,01;800;2,6375;32,9836461269777
"int8_disp34";8;0,01;800;2,5890625;34,0318658999014
"int8_disp35";8;0,01;800;2,54375;35,0344393104488
"int8_disp36";8;0,01;800;2,50859375;35,9730933721712
"int8_disp37";8;0,01;800;2,466796875;37,0435353545477
"int8_disp38";8;0,01;800;2,440625;37,9773706934248
"int8_disp39";8;0,01;800;2,400390625;38,9820922816618
"int8_disp40";8;0,01;800;2,36806640625;40,0178776649771
"int8_disp41";8;0,01;800;2,334375;40,9607018005904
"int8_disp42";8;0,01;800;2,30625;41,9901514595256
"int8_disp43";8;0,01;800;2,275;42,9551759218651
"int8_disp44";8;0,01;800;2,25;44,0015718784167
"int8_disp45";8;0,01;800;2,21875;44,9739149162351
"int8_disp46";8;0,01;800;2,1875;45,953738084032
"int8_disp47";8;0,01;800;2,16165771484375;47,0457898661147
"int8_disp48";8;0,01;800;2,1375;47,9665195612061
"int8_disp49";8;0,01;800;2,1125;48,9516713523248
"int8_disp50";8;0,01;800;2,0875;49,9559960305933
"int8_disp51";8;0,01;800;2,06875;50,9844127072304
"int8_disp52";8;0,01;800;2,04375;52,0498411051742
"int8_disp53";8;0,01;800;2,02265625;53,041006261978
"int8_disp54";8;0,01;800;2,003125;54,0491803353754
"int8_disp55";8;0,01;800;1,984375;55,0253349079392
"int8_disp56";8;0,01;800;1,9625;55,9721288085793
"int8_disp57";8;0,01;800;1,940625;56,9542174243908
"int8_disp58";8;0,01;800;1,9251953125;57,9863170555319
"int8_disp59";8;0,01;800;1,9046875;58,9780214580042
"int8_disp60";8;0,01;800;1,884375;60,0136364923337
"int8_disp61";8;0,01;800;1,86954345703125;60,978569025585
"int8_disp62";8;0,01;800;1,85;62,0112237957353
"int8_disp63";8;0,01;800;1,834375;63,0026323005925
"int8_disp64";8;0,01;800;1,81875;64,0497922709798
"int8_disp65";8;0,01;800;1,80234375;64,966760401428
"int8_disp66";8;0,01;800;1,785888671875;66,0318512127707
"int8_disp67";8;0,01;800;1,771875;66,9679700293811
"int8_disp68";8;0,01;800;1,75341796875;68,0273293863341
"int8_disp69";8;0,01;800;1,74385986328125;69,0367182450706
"int8_disp70";8;0,01;800;1,72701416015625;69,9581534814461
"int8_disp71";8;0,01;800;1,7125;70,9655832494303
"int8_disp72";8;0,01;800;1,70009765625;72,0339106806242
"int8_disp73";8;0,01;800;1,68828735351563;73,0467657945377
"int8_disp74";8;0,01;800;1,6703125;73,9683854262346
"int8_disp75";8;0,01;800;1,659375;75,0127260064352
"int9_disp2";9;0,01;900;16,3;1,9913848511777
"int9_disp3";9;0,01;900;11,5;3,01304519035782
"int9_disp4";9;0,01;900;9,5;3,98523402174908
"int9_disp5";9;0,01;900;8,2;4,99938096141258
"int9_disp6";9;0,01;900;7,325;6,04416362622586
"int9_disp7";9;0,01;900;6,6875;6,97007750704077
"int9_disp8";9;0,01;900;6,15;8,00552613298758
"int9_disp9";9;0,01;900;5,775;8,95743681544498
"int9_disp10";9;0,01;900;5,45;9,97014607403283
"int9_disp11";9;0,01;900;5,15;11,0189039159129
"int9_disp12";9;0,01;900;4,9125;12,0324300470947
"int9_disp13";9;0,01;900;4,7;12,9562353027216
"int9_disp14";9;0,01;900;4,5;14,0051846775752
"int9_disp15";9;0,01;900;4,325;15,0127106328117
"int9_disp16";9;0,01;900;4,175;16,0344446557146
"int9_disp17";9;0,01;900;4,05;16,9945415547526
"int9_disp18";9;0,01;900;3,9125;18,0479417921432
"int9_disp19";9;0,01;900;3,8;19,0015076931622
"int9_disp20";9;0,01;900;3,7;19,9642266072018
"int9_disp21";9;0,01;900;3,6;20,9917905832111
"int9_disp22";9;0,01;900;3,50625;22,0348403456114
"int9_disp23";9;0,01;900;3,425;22,9565247942203
"int9_disp24";9;0,01;900;3,35;24,0168626987843
"int9_disp25";9;0,01;900;3,275;24,9952013202585
"int9_disp26";9;0,01;900;3,2;26,0315587196891
"int9_disp27";9;0,01;900;3,13876953125;26,9738114074719
"int9_disp28";9;0,01;900;3,0736328125;27,9884952984597
"int9_disp29";9;0,01;900;3,0125;29,012601314636
"int9_disp30";9;0,01;900;2,9625;29,9673141416918
"int9_disp31";9;0,01;900;2,9078125;31,0337184687709
"int9_disp32";9;0,01;900;2,853515625;31,9643822846211
"int9_disp33";9;0,01;900;2,80625;32,9788560518839
"int9_disp34";9;0,01;900;2,7625;34,0450526353655
"int9_disp35";9;0,01;900;2,7140625;35,0072727288037
"int9_disp36";9;0,01;900;2,67421875;35,9862368909116
"int9_disp37";9;0,01;900;2,6359375;36,9594743091771
"int9_disp38";9;0,01;900;2,6;37,958995791424
"int9_disp39";9;0,01;900;2,55625;38,989177941244
"int9_disp40";9;0,01;900;2,5234375;39,9673827978064
"int9_disp41";9;0,01;900;2,490625;40,9716313960816
"int9_disp42";9;0,01;900;2,455712890625;41,9534241200063
"int9_disp43";9;0,01;900;2,42578125;43,0254223826903
"int9_disp44";9;0,01;900;2,39140625;43,9584040554979
"int9_disp45";9;0,01;900;2,3625;45,033265627834
"int9_disp46";9;0,01;900;2,33671875;45,9736776119784
"int9_disp47";9;0,01;900;2,3109375;46,950593179099
"int9_disp48";9;0,01;900;2,28203125;47,9506226709186
"int9_disp49";9;0,01;900;2,2578125;48,9513948468816
"int9_disp50";9;0,01;900;2,228125;49,9937637037231
"int9_disp51";9;0,01;900;2,203125;51,0197695248159
"int9_disp52";9;0,01;900;2,17919921875;52,0277582827003
"int9_disp53";9;0,01;900;2,1595703125;53,0308330553913
"int9_disp54";9;0,01;900;2,13828125;54,043943843536
"int9_disp55";9;0,01;900;2,11484375;54,9653809138337
"int9_disp56";9;0,01;900;2,096875;55,9764940246575
"int9_disp57";9;0,01;900;2,0734375;56,9961173492142
"int9_disp58";9;0,01;900;2,05625;57,9603245479057
"int9_disp59";9;0,01;900;2,03125;59,0137769201554
"int9_disp60";9;0,01;900;2,0125;59,9577447695112
"int9_disp61";9;0,01;900;1,99375;61,0225578596958
"int9_disp62";9;0,01;900;1,975;62,0167887358029
"int9_disp63";9;0,01;900;1,959375;63,0444500294448
"int9_disp64";9;0,01;900;1,9375;64,0136901658197
"int9_disp65";9;0,01;900;1,9234375;65,0451547126432
"int9_disp66";9;0,01;900;1,908984375;65,9840813747575
"int9_disp67";9;0,01;900;1,890625;66,9723994319093
"int9_disp68";9;0,01;900;1,8751953125;67,9669669216148
"int9_disp69";9;0,01;900;1,8625;68,9580094956707
"int9_disp70";9;0,01;900;1,84350581169128;70,0289660914156
"int9_disp71";9;0,01;900;1,83125;70,995571707524
"int9_disp72";9;0,01;900;1,814013671875;72,0114769268058
"int9_disp73";9;0,01;900;1,803125;73,0283504031914
"int9_disp74";9;0,01;900;1,7890625;73,975447276099
"int9_disp75";9;0,01;900;1,771875;74,9523699946749
"int10_disp2";10;0,01;1000;16,8;1,99710840539387
"int10_disp3";10;0,01;1000;12,2;2,97705400109823
"int10_disp4";10;0,01;1000;10;3,99909162377337
"int10_disp5";10;0,01;1000;8,7;4,96282807406392
"int10_disp6";10;0,01;1000;7,75;5,96867426306143
"int10_disp7";10;0,01;1000;7,0625;7,0189894443472
"int10_disp8";10;0,01;1000;6,55;7,97345298167869
"int10_disp9";10;0,01;1000;6,1;9,03127649873462
"int10_disp10";10;0,01;1000;5,75;10,006996257266
"int10_disp11";10;0,01;1000;5,45;10,9521705874914
"int10_disp12";10;0,01;1000;5,1875;12,0175718592703
"int10_disp13";10;0,01;1000;4,95;13,0077021602335
"int10_disp14";10;0,01;1000;4,7625;13,983255667211
"int10_disp15";10;0,01;1000;4,575;14,9790336731495
"int10_disp16";10;0,01;1000;4,425;15,9510488646581
"int10_disp17";10;0,01;1000;4,271875;17,0374588943745
"int10_disp18";10;0,01;1000;4,1375;17,974620789607
"int10_disp19";10;0,01;1000;4,025;18,9561505346231
"int10_disp20";10;0,01;1000;3,9;19,9895991446701
"int10_disp21";10;0,01;1000;3,8;20,970905594706
"int10_disp22";10;0,01;1000;3,70625;21,9599717666295
"int10_disp23";10;0,01;1000;3,625;22,9925412330084
"int10_disp24";10;0,01;1000;3,5375;23,9773169438436
"int10_disp25";10;0,01;1000;3,45546875;25,0141802914427
"int10_disp26";10;0,01;1000;3,386328125;26,0465572542386
"int10_disp27";10;0,01;1000;3,31875;26,9713596576434
"int10_disp28";10;0,01;1000;3,25;28,0159464972344
"int10_disp29";10;0,01;1000;3,18515625;29,0003963957454
"int10_disp30";10;0,01;1000;3,128125;29,9868208260932
"int10_disp31";10;0,01;1000;3,0703125;31,0104165303053
"int10_disp32";10;0,01;1000;3,01897583007812;32,0091999680929
"int10_disp33";10;0,01;1000;2,9654296875;32,9514409666597
"int10_disp34";10;0,01;1000;2,925;33,9674682218355
"int10_disp35";10;0,01;1000;2,875;34,9970159848007
"int10_disp36";10;0,01;1000;2,82421875;36,0176263137259
"int10_disp37";10;0,01;1000;2,7890625;36,9715344965801
"int10_disp38";10;0,01;1000;2,7435546875;38,0106674824448
"int10_disp39";10;0,01;1000;2,703125;39,0286807036923
"int10_disp40";10;0,01;1000;2,675;40,0063533892981
"int10_disp41";10;0,01;1000;2,636328125;41,0331002024698
"int10_disp42";10;0,01;1000;2,5984375;41,9615783435975
"int10_disp43";10;0,01;1000;2,56552734375;43,0459272645181
"int10_disp44";10;0,01;1000;2,525;44,0197750375207
"int10_disp45";10;0,01;1000;2,5015625;44,953924928365
"int10_disp46";10;0,01;1000;2,4703125;46,0112247580541
"int10_disp47";10;0,01;1000;2,443359375;47,0071128031122
"int10_disp48";10;0,01;1000;2,4125;47,9711687489422
"int10_disp49";10;0,01;1000;2,390625;49,026214000119
"int10_disp50";10;0,01;1000;2,3609375;50,0416328076218
"int10_disp51";10;0,01;1000;2,3359375;51,0096378552864
"int10_disp52";10;0,01;1000;2,309375;51,9748104099969
"int10_disp53";10;0,01;1000;2,2859375;53,0350340063154
"int10_disp54";10;0,01;1000;2,265625;53,9825561054923
"int10_disp55";10;0,01;1000;2,23984375;54,9922666810102
"int10_disp56";10;0,01;1000;2,21875;56,0085140491865
"int10_disp57";10;0,01;1000;2,1962890625;56,9695184555263
"int10_disp58";10;0,01;1000;2,175;58,0143782203797
"int10_disp59";10;0,01;1000;2,15234375;59,0369061300521
"int10_disp60";10;0,01;1000;2,1325927734375;59,9673446130461
"int10_disp61";10;0,01;1000;2,11132774055004;61,026955101808
"int10_disp62";10;0,01;1000;2,0953125;61,9754191360805
"int10_disp63";10;0,01;1000;2,07666015625;63,0489771153788
"int10_disp64";10;0,01;1000;2,0578125;63,9799322073921
"int10_disp65";10;0,01;1000;2,03857421875;65,0403754146785
"int10_disp66";10;0,01;1000;2,025;66,0228298844314
"int10_disp67";10;0,01;1000;2,0046875;66,9654230506051
"int10_disp68";10;0,01;1000;1,98671875;67,9887352886283
"int10_disp69";10;0,01;1000;1,971875;69,0231309755775
"int10_disp70";10;0,01;1000;1,95859375;70,0494130253092
"int10_disp71";10;0,01;1000;1,94183959960937;71,0498608876511
"int10_disp72";10;0,01;1000;1,925244140625;71,9694501765954
"int10_disp73";10;0,01;1000;1,912890625;72,9865748701043
"int10_disp74";10;0,01;1000;1,896875;74,0341663994239
"int10_disp75";10;0,01;1000;1,88125;75,0072524380636
"int11_disp2";11;0,01;1100;17,5;2,0092586755385
"int11_disp3";11;0,01;1100;12,8;2,97049605182284
"int11_disp4";11;0,01;1100;10,5;4,01500301064526
"int11_disp5";11;0,01;1100;9;5,00155051112629
"int11_disp6";11;0,01;1100;8,1;6,0029049902221
"int11_disp7";11;0,01;1100;7,4;7,00484487551905
"int11_disp8";11;0,01;1100;6,85;8,02079343162843
"int11_disp9";11;0,01;1100;6,4;8,99362847519673
"int11_disp10";11;0,01;1100;6,0375;9,97697339906449
"int11_disp11";11;0,01;1100;5,725;11,0189195896604
"int11_disp12";11;0,01;1100;5,45;11,9591542146491
"int11_disp13";11;0,01;1100;5,2;12,9854565678902
"int11_disp14";11;0,01;1100;4,990625;14,0043247582776
"int11_disp15";11;0,01;1100;4,825;14,9529004566276
"int11_disp16";11;0,01;1100;4,6375;16,0294278727995
"int11_disp17";11;0,01;1100;4,5;16,9589888466734
"int11_disp18";11;0,01;1100;4,35625;17,9866611598058
"int11_disp19";11;0,01;1100;4,21875;19,0345607966497
"int11_disp20";11;0,01;1100;4,10625;20,0340607323655
"int11_disp21";11;0,01;1100;3,996875;21,0247756390059
"int11_disp22";11;0,01;1100;3,89375;21,9520876070451
"int11_disp23";11;0,01;1100;3,8;23,0454283854155
"int11_disp24";11;0,01;1100;3,725;23,9628845443528
"int11_disp25";11;0,01;1100;3,6375;24,954094095907
"int11_disp26";11;0,01;1100;3,55;25,9602903005151
"int11_disp27";11;0,01;1100;3,487890625;26,993905742642
"int11_disp28";11;0,01;1100;3,415625;28,0195430200789
"int11_disp29";11;0,01;1100;3,35625;29,0082620667506
"int11_disp30";11;0,01;1100;3,2921875;30,0047121763259
"int11_disp31";11;0,01;1100;3,23125;31,0398567527186
"int11_disp32";11;0,01;1100;3,175;32,025665101347
"int11_disp33";11;0,01;1100;3,121875;32,9810441267593
"int11_disp34";11;0,01;1100;3,06875;33,9747904518742
"int11_disp35";11;0,01;1100;3,0265625;34,9951881754692
"int11_disp36";11;0,01;1100;2,97764892578125;36,0073154443729
"int11_disp37";11;0,01;1100;2,93125;36,9600525241427
"int11_disp38";11;0,01;1100;2,89296875;38,0212613837828
"int11_disp39";11;0,01;1100;2,847607421875;38,9721172637115
"int11_disp40";11;0,01;1100;2,8125;39,9736102978481
"int11_disp41";11;0,01;1100;2,775;40,9582257027989
"int11_disp42";11;0,01;1100;2,73515625;42,0328606715326
"int11_disp43";11;0,01;1100;2,7;43,0449663158652
"int11_disp44";11;0,01;1100;2,66640625;43,9939263069858
"int11_disp45";11;0,01;1100;2,6328125;45,035732973174
"int11_disp46";11;0,01;1100;2,6;46,0174345270381
"int11_disp47";11;0,01;1100;2,575;47,0208684063285
"int11_disp48";11;0,01;1100;2,54375;47,9516518191961
"int11_disp49";11;0,01;1100;2,515625;49,0114491267687
"int11_disp50";11;0,01;1100;2,4875;49,956498567821
"int11_disp51";11;0,01;1100;2,45625;50,9766406819694
"int11_disp52";11;0,01;1100;2,4296875;52,0145582821383
"int11_disp53";11;0,01;1100;2,40625;53,0194810410865
"int11_disp54";11;0,01;1100;2,38751525878906;53,993439830532
"int11_disp55";11;0,01;1100;2,36015625;55,0206334153383
"int11_disp56";11;0,01;1100;2,334375;55,9684870097357
"int11_disp57";11;0,01;1100;2,3125;56,975659489368
"int11_disp58";11;0,01;1100;2,2921875;57,9873268932511
"int11_disp59";11;0,01;1100;2,275;58,9758613673042
"int11_disp60";11;0,01;1100;2,2490234375;60,0317157074537
"int11_disp61";11;0,01;1100;2,228125;60,9689911595017
"int11_disp62";11;0,01;1100;2,20625;61,9777490516026
"int11_disp63";11;0,01;1100;2,184375;63,0061538991427
"int11_disp64";11;0,01;1100;2,166943359375;64,0076388865947
"int11_disp65";11;0,01;1100;2,1484375;64,9799043956776
"int11_disp66";11;0,01;1100;2,1310546875;65,9614843251398
"int11_disp67";11;0,01;1100;2,11394653320312;66,9505293063147
"int11_disp68";11;0,01;1100;2,096875;67,9625847270003
"int11_disp69";11;0,01;1100;2,079296875;69,0047046665031
"int11_disp70";11;0,01;1100;2,0625;70,0073910555204
"int11_disp71";11;0,01;1100;2,05;71,0027930312484
"int11_disp72";11;0,01;1100;2,025;71,9899452940115
"int11_disp73";11;0,01;1100;2,015625;73,0331154538277
"int11_disp74";11;0,01;1100;2;73,9768546962274
"int11_disp75";11;0,01;1100;1,984765625;75,0154170607584
"int12_disp2";12;0,01;1200;18,5;1,99218392414846
"int12_disp3";12;0,01;1200;13,3;3,00705411585693
"int12_disp4";12;0,01;1200;10,8;4,03367627889751
"int12_disp5";12;0,01;1200;9,5;5,02135765210715
"int12_disp6";12;0,01;1200;8,5;5,98470782255761
"int12_disp7";12;0,01;1200;7,725;7,04473751162255
"int12_disp8";12;0,01;1200;7,15;8,03112929743704
"int12_disp9";12;0,01;1200;6,7;8,98061980944421
"int12_disp10";12;0,01;1200;6,3;10,0373118727882
"int12_disp11";12;0,01;1200;5,975;11,0132899090757
"int12_disp12";12;0,01;1200;5,6875;12,0038785047791
"int12_disp13";12;0,01;1200;5,4625;12,970614074214
"int12_disp14";12;0,01;1200;5,25;13,9724872272826
"int12_disp15";12;0,01;1200;5;15,0336289769111
"int12_disp16";12;0,01;1200;4,8375;16,038283303716
"int12_disp17";12;0,01;1200;4,7;17,0084808961696
"int12_disp18";12;0,01;1200;4,55625;17,9789997285032
"int12_disp19";12;0,01;1200;4,425;18,9935773758473
"int12_disp20";12;0,01;1200;4,28671875;20,0298412789618
"int12_disp21";12;0,01;1200;4,175;21,0235748553002
"int12_disp22";12;0,01;1200;4,08125;22,0437733511442
"int12_disp23";12;0,01;1200;3,9859375;22,9973018544102
"int12_disp24";12;0,01;1200;3,8859375;24,0159694316396
"int12_disp25";12;0,01;1200;3,8;25,0276463376813
"int12_disp26";12;0,01;1200;3,725;25,9594718063423
"int12_disp27";12;0,01;1200;3,64375;26,95356962357
"int12_disp28";12;0,01;1200;3,575;27,9824838100886
"int12_disp29";12;0,01;1200;3,5;29,0123919220406
"int12_disp30";12;0,01;1200;3,43748779296875;30,0408291163859
"int12_disp31";12;0,01;1200;3,3822265625;31,0330598287732
"int12_disp32";12;0,01;1200;3,325;32,0198811104923
"int12_disp33";12;0,01;1200;3,2703125;32,9780670506056
"int12_disp34";12;0,01;1200;3,2109375;34,0355921763232
"int12_disp35";12;0,01;1200;3,1625;35,0077155817499
"int12_disp36";12;0,01;1200;3,1125;36,0095426547635
"int12_disp37";12;0,01;1200;3,071875;36,9744209025419
"int12_disp38";12;0,01;1200;3,025;37,9520326708028
"int12_disp39";12;0,01;1200;2,9875244140625;38,9791747320284
"int12_disp40";12;0,01;1200;2,9515625;39,955600266174
"int12_disp41";12;0,01;1200;2,9;41,0150739904825
"int12_disp42";12;0,01;1200;2,86875;41,9830504370131
"int12_disp43";12;0,01;1200;2,83125;43,0405297845577
"int12_disp44";12;0,01;1200;2,7955078125;43,9627784959627
"int12_disp45";12;0,01;1200;2,759375;45,0165948713754
"int12_disp46";12;0,01;1200;2,73046875;45,9764331154236
"int12_disp47";12;0,01;1200;2,69375;46,9513545237446
"int12_disp48";12;0,01;1200;2,66875;47,9696430494859
"int12_disp49";12;0,01;1200;2,6318359375;49,0094620966072
"int12_disp50";12;0,01;1200;2,60312194824219;49,9669926178701
"int12_disp51";12;0,01;1200;2,5765625;51,0382061333918
"int12_disp52";12;0,01;1200;2,55166015625;51,9785651072023
"int12_disp53";12;0,01;1200;2,528125;52,9697123953625
"int12_disp54";12;0,01;1200;2,49375;53,9895820347603
"int12_disp55";12;0,01;1200;2,47335014343262;55,0333789288599
"int12_disp56";12;0,01;1200;2,4501953125;55,9642545379866
"int12_disp57";12;0,01;1200;2,425;56,9900127548018
"int12_disp58";12;0,01;1200;2,401171875;58,0240761091301
"int12_disp59";12;0,01;1200;2,375;59,0001171393108
"int12_disp60";12;0,01;1200;2,3537109375;60,0167954879881
"int12_disp61";12;0,01;1200;2,3390625;60,9527277914834
"int12_disp62";12;0,01;1200;2,31392631530762;62,0091561615106
"int12_disp63";12;0,01;1200;2,29218047261238;62,9959437053215
"int12_disp64";12;0,01;1200;2,271484375;64,0143475676974
"int12_disp65";12;0,01;1200;2,25625;64,9545000199071
"int12_disp66";12;0,01;1200;2,2375;66,0285908014428
"int12_disp67";12;0,01;1200;2,21875;66,9602273324128
"int12_disp68";12;0,01;1200;2,2009765625;67,9771491175894
"int12_disp69";12;0,01;1200;2,1796875;69,0187345585344
"int12_disp70";12;0,01;1200;2,16240234375;70,0486685409358
"int12_disp71";12;0,01;1200;2,14375;71,0379946018329
"int12_disp72";12;0,01;1200;2,128125;72,0390952735033
"int12_disp73";12;0,01;1200;2,1125;73,0131629000902
"int12_disp74";12;0,01;1200;2,1;73,9595303617926
"int12_disp75";12;0,01;1200;2,08046875;74,9533247487247
"int13_disp2";13;0,01;1300;18,9;2,00091528004288
"int13_disp3";13;0,01;1300;13,8;2,97818044327577
"int13_disp4";13;0,01;1300;11,4;3,99082069376312
"int13_disp5";13;0,01;1300;9,9;4,98586868241913
"int13_disp6";13;0,01;1300;8,8;5,97125059394615
"int13_disp7";13;0,01;1300;8,05;7,00448995243057
"int13_disp8";13;0,01;1300;7,45;7,95062025226028
"int13_disp9";13;0,01;1300;7;9,01582753973154
"int13_disp10";13;0,01;1300;6,5375;10,0293879703544
"int13_disp11";13;0,01;1300;6,196875;11,0402605155516
"int13_disp12";13;0,01;1300;5,925;12,0349098557331
"int13_disp13";13;0,01;1300;5,65;13,0278492730735
"int13_disp14";13;0,01;1300;5,4375;14,0007369445406
"int13_disp15";13;0,01;1300;5,25;14,9606847589608
"int13_disp16";13;0,01;1300;5,05;16,0099286594924
"int13_disp17";13;0,01;1300;4,9;16,9515770187772
"int13_disp18";13;0,01;1300;4,753125;17,9545587494221
"int13_disp19";13;0,01;1300;4,6;18,9852541687529
"int13_disp20";13;0,01;1300;4,46875;20,0093592652031
"int13_disp21";13;0,01;1300;4,3498046875;21,0385135338814
"int13_disp22";13;0,01;1300;4,25;21,9797286796788
"int13_disp23";13;0,01;1300;4,1625;22,9768673868774
"int13_disp24";13;0,01;1300;4,0484375;23,9826267674806
"int13_disp25";13;0,01;1300;3,975;25,0302031577646
"int13_disp26";13;0,01;1300;3,88125;26,0159089089152
"int13_disp27";13;0,01;1300;3,8;26,992864948371
"int13_disp28";13;0,01;1300;3,75;27,9966695401657
"int13_disp29";13;0,01;1300;3,6625;29,0470873472277
"int13_disp30";13;0,01;1300;3,590625;30,0218230306907
"int13_disp31";13;0,01;1300;3,52666015625;31,006587952535
"int13_disp32";13;0,01;1300;3,475;31,9880121004239
"int13_disp33";13;0,01;1300;3,4;33,0250577796821
"int13_disp34";13;0,01;1300;3,35;33,9587285803462
"int13_disp35";13;0,01;1300;3,3125;34,9677467013348
"int13_disp36";13;0,01;1300;3,252734375;35,9704150729233
"int13_disp37";13;0,01;1300;3,2044921875;37,0367761453479
"int13_disp38";13;0,01;1300;3,1625;38,0459031326311
"int13_disp39";13;0,01;1300;3,1092529296875;39,0125815491909
"int13_disp40";13;0,01;1300;3,075;40,0139182089151
"int13_disp41";13;0,01;1300;3,0375;41,0025465800257
"int13_disp42";13;0,01;1300;2,9875;42,0297283986285
"int13_disp43";13;0,01;1300;2,95;43,0350133289528
"int13_disp44";13;0,01;1300;2,9125;43,9972286474948
"int13_disp45";13;0,01;1300;2,87809982299805;45,0499691117655
"int13_disp46";13;0,01;1300;2,853125;46,0278692844377
"int13_disp47";13;0,01;1300;2,8125;47,0252668733568
"int13_disp48";13;0,01;1300;2,78359375;47,9534537332166
"int13_disp49";13;0,01;1300;2,75234375;48,9805985030443
"int13_disp50";13;0,01;1300;2,7203125;49,9800337064933
"int13_disp51";13;0,01;1300;2,68984375;50,9772446383325
"int13_disp52";13;0,01;1300;2,66139221191406;51,9891432038449
"int13_disp53";13;0,01;1300;2,6392578125;52,9607801532864
"int13_disp54";13;0,01;1300;2,609375;54,0139774152205
"int13_disp55";13;0,01;1300;2,578125;55,0318436016098
"int13_disp56";13;0,01;1300;2,5574462890625;56,0348174680135
"int13_disp57";13;0,01;1300;2,530078125;57,0221005078344
"int13_disp58";13;0,01;1300;2,50703125;57,9773438960529
"int13_disp59";13;0,01;1300;2,484375;59,0180779809974
"int13_disp60";13;0,01;1300;2,4625;59,9714152479573
